"","X.5","X.4","X.3","X.2","X.1","X","srvy","common_name","file_name","species_code","filter_lat_lt","filter_lat_gt","filter_depth","model_fn","model_family","model_anisotropy","model_spatiotemporal","effort","term","estimate","std.error","conf.low","conf.high","X.14","X.13","X.12","X.11","X.10","X.9","X.8","X.7","X.6","X.21","X.20","X.19","X.18","X.17","X.16","X.15"
"75",21,21,21,NA,NA,NA,"NBS","Alaska plaice","alaska_plaice",10285,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","02_2","factor(year)2019",18.1974605742026,1847.75819698462,-3603.34205765432,3639.73697880272,21,21,21,21,21,21,21,21,21,NA,NA,NA,NA,NA,NA,NA
"76",22,22,22,NA,NA,NA,"NBS","Alaska plaice","alaska_plaice",10285,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","02_2","factor(year)2021",18.1617148826065,1777.83057424555,-3466.32218125283,3502.64561101804,22,22,22,22,22,22,22,22,22,NA,NA,NA,NA,NA,NA,NA
"77",23,23,23,NA,NA,NA,"NBS","Alaska plaice","alaska_plaice",10285,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","02_2","factor(year)2022",18.2346745434945,1926.16031331529,-3756.97016800486,3793.43951709185,23,23,23,23,23,23,23,23,23,NA,NA,NA,NA,NA,NA,NA
"78",24,24,24,NA,NA,NA,"NBS","Alaska plaice","alaska_plaice",10285,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","02_2","factor(year)2023",18.2346757308016,1924.832281756,-3754.36727279101,3790.83662425261,24,24,24,24,24,24,24,24,24,NA,NA,NA,NA,NA,NA,NA
"79",25,25,NA,NA,NA,NA,"NBS","Alaska plaice","alaska_plaice",10285,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","02_3","factor(year)2010",18.3772390703379,1508.77925610824,-2938.77576352294,2975.53024166361,25,25,25,25,25,25,25,25,25,NA,NA,NA,NA,NA,NA,NA
"80",26,26,NA,NA,NA,NA,"NBS","Alaska plaice","alaska_plaice",10285,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","02_3","factor(year)2017",18.3635068774622,1721.43487761823,-3355.58685498537,3392.3138687403,26,26,26,26,26,26,26,26,26,NA,NA,NA,NA,NA,NA,NA
"81",27,27,NA,NA,NA,NA,"NBS","Alaska plaice","alaska_plaice",10285,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","02_3","factor(year)2019",19.3445300267634,1334.27624445333,-2595.78885452912,2634.47791458265,27,27,27,27,27,27,27,27,27,NA,NA,NA,NA,NA,NA,NA
"82",28,28,NA,NA,NA,NA,"NBS","Alaska plaice","alaska_plaice",10285,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","02_3","factor(year)2021",18.9686926099286,1963.38742530916,-3829.19994869485,3867.13733391471,28,28,28,28,28,28,28,28,28,NA,NA,NA,NA,NA,NA,NA
"83",29,29,NA,NA,NA,NA,"NBS","Alaska plaice","alaska_plaice",10285,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","02_3","factor(year)2022",18.2679982490522,1324.10234345766,-2576.92490677304,2613.46090327115,29,29,29,29,29,29,29,29,29,NA,NA,NA,NA,NA,NA,NA
"84",30,30,NA,NA,NA,NA,"NBS","Alaska plaice","alaska_plaice",10285,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","02_3","factor(year)2023",18.7176508048697,2768.34502551091,-5407.13889597713,5444.57419758687,30,30,30,30,30,30,30,30,30,NA,NA,NA,NA,NA,NA,NA
"85",31,NA,NA,NA,NA,NA,"NBS","Alaska plaice","alaska_plaice",10285,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","04_1","factor(year)2010",18.5599169998986,667.477829794704,-1289.67258987668,1326.79242387648,31,31,31,31,31,31,31,31,31,NA,NA,NA,NA,NA,NA,NA
"86",32,NA,NA,NA,NA,NA,"NBS","Alaska plaice","alaska_plaice",10285,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","04_1","factor(year)2017",18.3523490766843,1220.37886733469,-2373.5462783931,2410.25097654647,32,32,32,32,32,32,32,32,32,NA,NA,NA,NA,NA,NA,NA
"87",33,NA,NA,NA,NA,NA,"NBS","Alaska plaice","alaska_plaice",10285,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","04_1","factor(year)2019",18.3224175760945,1049.75274168985,-2039.15514880819,2075.79998396038,33,33,33,33,33,33,33,33,33,NA,NA,NA,NA,NA,NA,NA
"88",34,NA,NA,NA,NA,NA,"NBS","Alaska plaice","alaska_plaice",10285,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","04_1","factor(year)2021",18.3858864081846,896.827143932211,-1739.36301605687,1776.13478887324,34,34,34,34,34,34,34,34,34,NA,NA,NA,NA,NA,NA,NA
"89",35,NA,NA,NA,NA,NA,"NBS","Alaska plaice","alaska_plaice",10285,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","04_1","factor(year)2022",17.8578607805605,873.653457302122,-1694.4714505005,1730.18717206162,35,35,35,35,35,35,35,35,35,NA,NA,NA,NA,NA,NA,NA
"90",36,NA,NA,NA,NA,NA,"NBS","Alaska plaice","alaska_plaice",10285,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","04_1","factor(year)2023",18.3043597875049,1216.93318024839,-2366.84084509114,2403.44956466615,36,36,36,36,36,36,36,36,36,NA,NA,NA,NA,NA,NA,NA
"91",NA,NA,NA,NA,NA,NA,"NBS","Alaska plaice","alaska_plaice",10285,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","04_2","factor(year)2010",18.5506165584381,600.185219489294,-1157.79079769384,1194.89203081072,37,37,37,37,37,37,37,37,37,NA,NA,NA,NA,NA,NA,NA
"92",NA,NA,NA,NA,NA,NA,"NBS","Alaska plaice","alaska_plaice",10285,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","04_2","factor(year)2017",18.1246179261843,822.237954276133,-1593.43215917693,1629.6813950293,38,38,38,38,38,38,38,38,38,NA,NA,NA,NA,NA,NA,NA
"93",NA,NA,NA,NA,NA,NA,"NBS","Alaska plaice","alaska_plaice",10285,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","04_2","factor(year)2019",18.3290627487664,1190.40632141905,-2314.82445420138,2351.48257969892,39,39,39,39,39,39,39,39,39,NA,NA,NA,NA,NA,NA,NA
"94",NA,NA,NA,NA,NA,NA,"NBS","Alaska plaice","alaska_plaice",10285,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","04_2","factor(year)2021",18.360698308248,1293.99645116346,-2517.82574209477,2554.54713871127,40,40,40,40,40,40,40,40,40,NA,NA,NA,NA,NA,NA,NA
"95",NA,NA,NA,NA,NA,NA,"NBS","Alaska plaice","alaska_plaice",10285,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","04_2","factor(year)2022",18.7288160756178,1465.73296410907,-2854.0550045313,2891.51263668254,41,41,41,41,41,41,41,41,41,NA,NA,NA,NA,NA,NA,NA
"96",NA,NA,NA,NA,NA,NA,"NBS","Alaska plaice","alaska_plaice",10285,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","04_2","factor(year)2023",17.8368489638781,1016.99496606881,-1975.43665698953,2011.11035491728,42,42,42,42,42,42,42,42,42,NA,NA,NA,NA,NA,NA,NA
"97",NA,NA,NA,NA,NA,NA,"NBS","Alaska plaice","alaska_plaice",10285,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","04_3","factor(year)2010",17.1648555384082,618.880335461594,-1195.81831270638,1230.1480237832,43,43,43,43,43,43,43,43,NA,NA,NA,NA,NA,NA,NA,NA
"98",NA,NA,NA,NA,NA,NA,"NBS","Alaska plaice","alaska_plaice",10285,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","04_3","factor(year)2017",18.0542803870372,559.152619160769,-1077.86471502931,1113.97327580339,44,44,44,44,44,44,44,44,NA,NA,NA,NA,NA,NA,NA,NA
"99",NA,NA,NA,NA,NA,NA,"NBS","Alaska plaice","alaska_plaice",10285,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","04_3","factor(year)2019",18.478446993404,930.548031085644,-1805.36217981912,1842.31907380592,45,45,45,45,45,45,45,45,NA,NA,NA,NA,NA,NA,NA,NA
"100",NA,NA,NA,NA,NA,NA,"NBS","Alaska plaice","alaska_plaice",10285,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","04_3","factor(year)2021",18.5014759942265,1342.57502122866,-2612.89721215705,2649.9001641455,46,46,46,46,46,46,46,46,NA,NA,NA,NA,NA,NA,NA,NA
"101",NA,NA,NA,NA,NA,NA,"NBS","Alaska plaice","alaska_plaice",10285,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","04_3","factor(year)2022",18.5106764909762,1358.53032936838,-2644.15984097638,2681.18119395833,47,47,47,47,47,47,47,47,NA,NA,NA,NA,NA,NA,NA,NA
"102",NA,NA,NA,NA,NA,NA,"NBS","Alaska plaice","alaska_plaice",10285,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","04_3","factor(year)2023",17.7981951370412,891.300415131718,-1729.11851792672,1764.71490820081,48,48,48,48,48,48,48,48,NA,NA,NA,NA,NA,NA,NA,NA
"103",NA,NA,NA,NA,NA,NA,"NBS","Alaska plaice","alaska_plaice",10285,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","06_1","factor(year)2010",18.7147482220459,856.035090686514,-1659.083199026,1696.51269547009,49,49,49,49,49,49,49,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104",NA,NA,NA,NA,NA,NA,"NBS","Alaska plaice","alaska_plaice",10285,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","06_1","factor(year)2017",19.106393283529,1500.74265750424,-2922.29516548771,2960.50795205477,50,50,50,50,50,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105",NA,NA,NA,NA,NA,NA,"NBS","Alaska plaice","alaska_plaice",10285,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","06_1","factor(year)2019",18.421497830815,1002.65091962514,-1946.73819370043,1983.58118936206,51,51,51,51,51,51,51,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106",NA,NA,NA,NA,NA,NA,"NBS","Alaska plaice","alaska_plaice",10285,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","06_1","factor(year)2021",18.7731126607945,1245.58939257271,-2422.53723630684,2460.08346162843,52,52,52,52,52,52,52,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107",NA,NA,NA,NA,NA,NA,"NBS","Alaska plaice","alaska_plaice",10285,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","06_1","factor(year)2022",18.6172365350492,951.203889765595,-1845.70812935992,1882.94260243002,53,53,53,53,53,53,53,NA,NA,NA,NA,NA,NA,NA,NA,NA
"108",NA,NA,NA,NA,NA,NA,"NBS","Alaska plaice","alaska_plaice",10285,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","06_1","factor(year)2023",19.7810197075582,1500.18892209023,-2920.53523759525,2960.09727701036,54,54,54,54,54,54,54,NA,NA,NA,NA,NA,NA,NA,NA,NA
"109",NA,NA,NA,NA,NA,NA,"NBS","Alaska plaice","alaska_plaice",10285,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","06_2","factor(year)2010",19.8445755828692,2025.37134156858,-3949.81030921113,3989.49946037687,55,55,55,55,55,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110",NA,NA,NA,NA,NA,NA,"NBS","Alaska plaice","alaska_plaice",10285,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","06_2","factor(year)2017",19.4444318953985,1620.91716874293,-3157.49484076337,3196.38370455417,56,56,56,56,56,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111",NA,NA,NA,NA,NA,NA,"NBS","Alaska plaice","alaska_plaice",10285,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","06_2","factor(year)2019",19.5674716201695,1830.31375287396,-3567.78156442114,3606.91650766148,57,57,57,57,57,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"112",NA,NA,NA,NA,NA,NA,"NBS","Alaska plaice","alaska_plaice",10285,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","06_2","factor(year)2021",19.3238659076697,1538.59471385113,-2996.26636004425,3034.91409185958,58,58,58,58,58,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113",NA,NA,NA,NA,NA,NA,"NBS","Alaska plaice","alaska_plaice",10285,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","06_2","factor(year)2022",19.4748670689886,1535.95222679873,-2990.93617943062,3029.88591356859,59,59,59,59,59,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114",NA,NA,NA,NA,NA,NA,"NBS","Alaska plaice","alaska_plaice",10285,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","06_2","factor(year)2023",19.5928462185618,1133.65762218119,-2202.33526405589,2241.52095649301,60,60,60,60,60,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115",NA,NA,NA,NA,NA,NA,"NBS","Alaska plaice","alaska_plaice",10285,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","06_3","factor(year)2010",17.9780236356685,691.686780705953,-1337.70315513045,1373.65920240179,61,61,61,61,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116",NA,NA,NA,NA,NA,NA,"NBS","Alaska plaice","alaska_plaice",10285,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","06_3","factor(year)2017",18.0961525085573,770.210208784244,-1491.48811723364,1527.68042225075,62,62,62,62,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117",NA,NA,NA,NA,NA,NA,"NBS","Alaska plaice","alaska_plaice",10285,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","06_3","factor(year)2019",18.4000685710556,893.74440043411,-1733.30676766414,1770.10690480625,63,63,63,63,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118",NA,NA,NA,NA,NA,NA,"NBS","Alaska plaice","alaska_plaice",10285,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","06_3","factor(year)2021",18.3331806834681,668.304573503556,-1291.5197140869,1328.18607545384,64,64,64,64,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119",NA,NA,NA,NA,NA,NA,"NBS","Alaska plaice","alaska_plaice",10285,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","06_3","factor(year)2022",17.9424988544756,746.068532716706,-1444.32495526891,1480.20995297786,65,65,65,65,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"120",NA,NA,NA,NA,NA,NA,"NBS","Alaska plaice","alaska_plaice",10285,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","06_3","factor(year)2023",18.0759455250776,931.211736882103,-1807.06552074483,1843.21741179499,66,66,66,66,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121",NA,NA,NA,NA,NA,NA,"NBS","Alaska plaice","alaska_plaice",10285,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_1","factor(year)2010",18.8369267884179,984.42557326664,-1910.60174227439,1948.27559585123,67,67,67,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122",NA,NA,NA,NA,NA,NA,"NBS","Alaska plaice","alaska_plaice",10285,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_1","factor(year)2017",18.5106878022746,846.446041395154,-1640.49306818873,1677.51444379328,68,68,68,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123",NA,NA,NA,NA,NA,NA,"NBS","Alaska plaice","alaska_plaice",10285,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_1","factor(year)2019",19.0084702222595,1057.55795679801,-2053.7670366656,2091.78397711012,69,69,69,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124",NA,NA,NA,NA,NA,NA,"NBS","Alaska plaice","alaska_plaice",10285,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_1","factor(year)2021",18.5701967821451,701.37377213244,-1356.09713629844,1393.23752986273,70,70,70,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125",NA,NA,NA,NA,NA,NA,"NBS","Alaska plaice","alaska_plaice",10285,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_1","factor(year)2022",18.7868501704168,967.995605758842,-1878.44967430995,1916.02337465078,71,71,71,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126",NA,NA,NA,NA,NA,NA,"NBS","Alaska plaice","alaska_plaice",10285,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_1","factor(year)2023",19.1193821713014,1274.83346636338,-2479.50829818728,2517.74706252989,72,72,72,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"127",NA,NA,NA,NA,NA,NA,"NBS","Alaska plaice","alaska_plaice",10285,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_2","factor(year)2010",20.0777254233834,1754.25888677887,-3418.20651222252,3458.36196306929,73,73,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128",NA,NA,NA,NA,NA,NA,"NBS","Alaska plaice","alaska_plaice",10285,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_2","factor(year)2017",20.0777253977214,1553.7573053134,-3025.23063373254,3065.38608452798,74,74,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129",NA,NA,NA,NA,NA,NA,"NBS","Alaska plaice","alaska_plaice",10285,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_2","factor(year)2019",18.4404699906673,785.859723482248,-1521.81628493514,1558.69722491648,75,75,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130",NA,NA,NA,NA,NA,NA,"NBS","Alaska plaice","alaska_plaice",10285,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_2","factor(year)2021",18.1338350450849,653.65068081452,-1262.99795782146,1299.26562791163,76,76,76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131",NA,NA,NA,NA,NA,NA,"NBS","Alaska plaice","alaska_plaice",10285,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_2","factor(year)2022",18.1338352490945,373.566239916736,-714.042540827756,750.310211325945,77,77,77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132",NA,NA,NA,NA,NA,NA,"NBS","Alaska plaice","alaska_plaice",10285,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_2","factor(year)2023",29.9726181421652,332420.701775938,-651502.630578225,651562.57581451,78,78,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133",NA,NA,NA,NA,NA,NA,"NBS","Alaska plaice","alaska_plaice",10285,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_3","factor(year)2010",19.294142814547,1033.68222945394,-2006.68579837424,2045.27408400334,79,79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134",NA,NA,NA,NA,NA,NA,"NBS","Alaska plaice","alaska_plaice",10285,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_3","factor(year)2017",20.5021021582427,1515.11462479317,-2949.06799488628,2990.07219920277,80,80,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135",NA,NA,NA,NA,NA,NA,"NBS","Alaska plaice","alaska_plaice",10285,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_3","factor(year)2019",19.3032500545708,984.163520304059,-1909.62180463954,1948.22830474868,81,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136",NA,NA,NA,NA,NA,NA,"NBS","Alaska plaice","alaska_plaice",10285,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_3","factor(year)2021",18.6698011643992,818.442496703467,-1585.44801579144,1622.78761812024,82,82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137",NA,NA,NA,NA,NA,NA,"NBS","Alaska plaice","alaska_plaice",10285,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_3","factor(year)2022",19.3882892788821,1178.71075317307,-2290.84233513041,2329.61891368818,83,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"138",NA,NA,NA,NA,NA,NA,"NBS","Alaska plaice","alaska_plaice",10285,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_3","factor(year)2023",20.7219851298878,2760.20465578491,-5389.17973016831,5430.62370042809,84,84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139",NA,NA,NA,NA,NA,NA,"NBS","Alaska plaice","alaska_plaice",10285,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","1_1","factor(year)2010",19.2767933420732,1229.01600920612,-2389.55032112507,2428.10390780922,85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140",NA,NA,NA,NA,NA,NA,"NBS","Alaska plaice","alaska_plaice",10285,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","1_1","factor(year)2017",18.9105568466926,1017.48403424424,-1975.32150511654,2013.14261880993,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141",NA,NA,NA,NA,NA,NA,"NBS","Alaska plaice","alaska_plaice",10285,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","1_1","factor(year)2019",19.4302479904439,405.62376846683,-775.577729477957,814.438225458845,87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142",NA,NA,NA,NA,NA,NA,"NBS","Alaska plaice","alaska_plaice",10285,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","1_1","factor(year)2021",19.3040797116746,926.314321675623,-1796.2386291362,1834.84678855955,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143",NA,NA,NA,NA,NA,NA,"NBS","Alaska plaice","alaska_plaice",10285,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","1_1","factor(year)2022",18.2405642935318,704.57926918315,-1362.70942755899,1399.19055614606,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144",NA,NA,NA,NA,NA,NA,"NBS","Alaska plaice","alaska_plaice",10285,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","1_1","factor(year)2023",19.618046560547,NA,NA,NA,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145",NA,NA,NA,1,1,1,"NBS","blue king crab","blue_king_crab",69323,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_3","factor(year)2010",16.3462950794994,553.431863094163,-1068.36022448196,1101.05281464096,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"146",NA,NA,NA,2,2,2,"NBS","blue king crab","blue_king_crab",69323,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_3","factor(year)2017",16.5768774036526,926.417231529639,-1799.16753105174,1832.32128585905,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"147",NA,NA,NA,3,3,3,"NBS","blue king crab","blue_king_crab",69323,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_3","factor(year)2019",17.674688373115,1468.70071236334,-2860.92581192736,2896.27518867359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"148",NA,NA,NA,4,4,4,"NBS","blue king crab","blue_king_crab",69323,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_3","factor(year)2021",16.8242174626122,636.158380593675,-1230.02329696431,1263.67173188954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149",NA,NA,NA,5,5,5,"NBS","blue king crab","blue_king_crab",69323,NA,NA,NA,"total_catch_wt_kg ~ 0 + factor(year)","delta_gamma",TRUE,"iid, iid","08_3","factor(year)2022",16.4242015426162,744.27083443252,-1442.3198286887,1475.16823177393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
